param,value
idx_choice--0,0.009866109135212906
fill--ShiftScaleRotateTransform,0.009696815297021903
fill--CoarseDropoutTransform,0.009594889818238542
scale_limit--right--ShiftScaleRotateTransform,0.009550406891964635
strength--right--EmbossTransform,0.009503157376893884
r_shift_limit--right--RGBShiftTransform,0.009472828524844778
strength--left--EmbossTransform,0.009242441988015961
max_factor--left--ZoomBlurTransform,0.008992215011501502
unit_size_range--right--GridDropoutTransform,0.008608641969914621
alpha--right--EmbossTransform,0.008562068208549014
angle_range--right--MotionBlurTransform,0.008337571040797635
sat_shift_limit--right--HSVTransform,0.008042179706172143
alias_blur--left--DefocusTransform,0.00804039394340178
scale--right--MorphologicalTransform,0.008000972654686264
num_holes_range--left--CoarseDropoutTransform,0.007765967059160446
gamma_limit--right--GammaTransform,0.007260248394636024
scale_limit--left--ShiftScaleRotateTransform,0.007241330087213071
idx_choice--5,0.007223823303245467
lightness--right--SharpenTransform,0.0070962078566239204
angle_range--left--MotionBlurTransform,0.0069374151050431414
alpha--left--EmbossTransform,0.006932434074121243
alpha--left--SharpenTransform,0.006908247958365577
drop_width--RainTransform,0.006906592628010619
compression_type--CompressionTransform,0.0067425730424169866
alpha--right--SharpenTransform,0.0067413955842418865
hue_shift_limit--right--HSVTransform,0.006664712055648437
scale--right--PerspectiveTransform,0.006458352581999197
snow_point_range--right--SnowTransform,0.006225400567503348
idx_choice--3,0.005435882976096812
primary_distortion_limit--right--ChromaticAberrationTransform,0.0052678968025920295
primary_distortion_limit--left--ChromaticAberrationTransform,0.005264739658227637
b_shift_limit--left--RGBShiftTransform,0.005262426061885152
method--SharpenTransform,0.005132210852708743
idx_choice--6,0.005001225737815983
g_shift_limit--left--RGBShiftTransform,0.004750775197414659
per_channel--RainbowTransform,0.004567123657505759
dropout_prob--PixelDropoutTransform,0.0044642955107813105
shift_limit--left--ShiftScaleRotateTransform,0.004421394485734816
scale_range--right--DownscaleTransform,0.004421009343922987
quality_range--left--CompressionTransform,0.004288146121494949
snow_point_range--left--SnowTransform,0.004091615947772062
val_shift_limit--right--HSVTransform,0.004004539512392652
fill--OpticalDistortionTransform,0.003933481777960897
idx_choice--7,0.0036667389050273644
hole_width_range--left--CoarseDropoutTransform,0.0036215570908417756
idx_choice--2,0.0036190067750011615
blur_limit--left--BlurTransform,0.003574458376187906
scale_range--left--DownscaleTransform,0.0035022103182259473
hue_shift_limit--left--HSVTransform,0.003348495906240923
blur_limit--right--MedianBlurTransform,0.0028105987146981345
gamma_limit--left--GammaTransform,0.0027413510628669603
lightness--left--SharpenTransform,0.002731428381292416
distort_limit--left--OpticalDistortionTransform,0.0026586925633729592
idx_choice--4,0.002645972060045921
shift_limit--right--ShiftScaleRotateTransform,0.002534674647215567
val_shift_limit--left--HSVTransform,0.0025201295292742983
hole_width_range--right--CoarseDropoutTransform,0.001972350922469646
distort_limit--right--OpticalDistortionTransform,0.0018137583040308423
by_channels--EqualizeTransform,0.0018025228555641488
mode--EqualizeTransform,0.0018025228555641488
interpolation--ChromaticAberrationTransform,0.0014806668440252425
quality_range--right--CompressionTransform,0.0013932719580960963
rotate_limit--right--ShiftScaleRotateTransform,0.0013716825784409604
mode--ChromaticAberrationTransform,0.0013299240487905178
threshold_range--right--SolarizeTransform,0.0012130988654587979
per_channel--PixelDropoutTransform,0.0011633457644178234
blur_limit--left--MedianBlurTransform,0.0008964998481715728
rotate_limit--left--ShiftScaleRotateTransform,0.0008764329501753344
secondary_distortion_limit--right--ChromaticAberrationTransform,0.0008443042570946116
threshold_range--left--SolarizeTransform,0.0008270544219761108
secondary_distortion_limit--left--ChromaticAberrationTransform,0.0008233885503164314
num_holes_range--right--CoarseDropoutTransform,0.0002674354389722749
num_bits--PosterizeTransform,5.846601808659786e-05
